 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
0.76,0,3.23,0,0.93,3.74,1.29,1.43,1.12,3.35,0.51,0.58,1.06,0.22,0.36,0.12,0.17,3
1.46,0,1.42,0.33,1.77,2.12,1.03,0.53,0.98,1.14,0.22,0.31,0.13,0,0.75,0.07,0.26,3
0.5,0,3.99,0,1.34,4.86,1.51,1.3,1.01,3.67,0.92,0.8,1.11,0.4,0.42,0.35,0.3,3
0.57,0,0.3,0.62,3.65,3.53,0.4,2.03,2.98,0.77,0.07,0,1.83,0.14,3.01,0.74,0.44,3
1.39,0,1.12,0,1.69,2.32,0.18,0,1.31,0.84,0.49,0.93,1.54,0.47,0.1,0,0.06,3
1.38,0,0.64,0,1.91,1.76,0,0,1.36,0.84,1.07,0.42,2.81,0.37,0.39,0,0,3
0.89,0.08,0,0.27,1.3,0.69,0,1.19,2.32,2.36,0,0,2.52,0,1.79,0.91,1.24,3
0.48,0,0,0.44,1.94,2.43,0,1.99,1.67,0,0.19,0,0,0,2.34,0,0.94,3
1.66,0,1.15,0,1.74,5,0,2.16,2.67,0.61,0,0,0,0,1.56,0.13,0.19,3
0.56,1.63,0,0,2.83,2.17,1.18,2.5,3.14,0.52,1.16,0.13,0.8,0.33,2.41,0,0.11,3
1.78,1.94,0,4.03,2.24,1.59,0,2.57,3.45,2.07,0,0,1.07,0,3.36,0.45,0,3
1.67,1.8,0,1.01,1.23,1.31,0,2.15,3.08,1.02,0.1,0,0,0,3.31,0.98,0,3
0.13,0,2.03,0,2.78,4.01,0,1.63,2.66,1.23,0,0,1.63,0.43,3.4,1.4,0,3
0,0,2.79,0,1.15,4.02,1.36,1.18,1.1,3.39,0.89,0.68,1.02,0.38,0.28,0.32,0.58,3
2.16,0.6,0.94,0,3.72,2.63,0,3.14,4.29,0.31,0,0,0.5,0.11,3.85,1.01,1.2,3
2.42,1.45,0.32,1.26,1.83,1.48,0,2.58,3.43,0.48,0.14,0,0.72,0,3.86,0,0.62,3
1.67,1.27,1.03,0,1.31,3.01,0,0.91,1.43,0.88,0,0,0.39,0,0.73,0.64,0,3
1.16,0,0.77,0,2.77,3.97,0.89,1.78,0.63,0.49,1.15,0,2.91,0.03,5,1.03,0,3
0.3,0,0,0,2.25,3.25,1.87,2.32,1.46,1.32,0.07,0,0.55,0.04,1.95,0,0,3
1.5,1.13,0.04,0,1.68,3.61,0.22,0.7,1.2,0,0,0,0.77,0,1.22,0.57,0,3
0.62,0,0,0,0.26,0,0,0,0.48,0,0.46,0.32,0,0.24,0,0,1.33,3
0.84,0.58,0,0.35,2.12,3.65,0.26,1.64,2.14,1.33,0.42,0.45,2.33,0,2.05,1.58,0,3
0.98,0,0.91,0,3.03,4.19,1.31,1.84,1.27,0.94,0.07,0,2.21,0.01,4.99,1.31,0,3
0.99,1.03,0,0,2.19,2.74,1.7,2.05,2.55,1.64,0.17,0,0,0,1.82,0.86,0.46,3
1.67,1.24,0,0,1.17,2.8,0,0.59,1.16,0.42,0,0,0.35,0,0.33,0.59,0,3
3.31,2.31,0.15,0.52,2.11,0.35,0,2.75,4.14,4.49,0.04,0,1.13,0,3.17,0.74,0.96,3
1.28,0.82,0,0,2.89,2.75,0,2.21,4.09,0.86,0,0,0.28,0.45,3.88,1.65,1.77,3
1.62,0,1.68,0.8,3.01,3.27,0.12,0.82,3.05,0.73,0,0,0.48,0,2.35,0,0.5,3
0.44,0,2.9,0,1.17,3.55,0.76,1.24,1.3,2.98,0.82,0.47,1.05,0.58,0.2,0.09,0.79,3
1.46,1.66,0,0,1.3,0.07,0,2.45,3.35,2.33,0,0,0.32,0,3.3,1.33,0.4,3
1.13,0,0.75,0.59,1.32,1.93,0,0,0.5,0.59,0.12,0.37,2.54,1.2,0.47,0.75,0,3
3.56,2.26,0.48,2.07,1.02,0.49,0,0,0.95,0.18,0,0,0.49,0.5,0.45,0,0,3
1.64,0.94,0.18,0,3.55,1.75,1.14,3.42,3.95,1.43,0,0,0,0,2.98,1.35,0,3
1.56,0.75,0,0,0.05,0.4,0.22,0.75,0.95,2.92,0.02,0,0.43,0,0.61,0,0,3
0.55,0.1,0,0.87,1.6,0.44,0,1.27,1.9,0.48,0.07,0,1.44,0.07,2.87,1.17,0.56,3
2.74,0.47,1.64,0.26,1.34,0.98,0,0.42,1.39,0.58,0.94,0,1.82,0.13,0.98,0.59,0.03,3
0.9,0,0.76,0,1.36,2.96,0,0,0.79,0.18,0.04,0,1.58,0.32,0.21,0.26,0.4,3
1.18,0,3.32,0,1.22,3.55,0.75,1.31,1.25,3.3,0.8,0.9,0.93,0.04,0.31,0.29,0.3,3
1.98,0.34,1.47,0.48,3.8,1.51,0.91,2.94,3.55,2.03,0.08,0,0.51,0,3.51,0.98,0.61,3
1.76,0.24,0,0.65,1.99,2.12,1.21,1.17,2.66,2.41,0,0,0.97,0.37,1.05,0,0,3
2.19,1.51,0.09,0.68,0.81,0,0,1.73,2.6,2.05,0,0,0,0,1.89,0,0.9,3
1.27,0,0.3,0,2.83,3.1,0.56,0.97,2.66,1.6,0,0,0.59,0,1.74,0.15,0,3
2.07,0.74,0,0.09,0.41,0,0,1,1.84,2.83,0,1.1,1.82,0,0,0,0,3
0,0,0,0.69,0.38,2.37,0.84,0.12,1.83,0,0.3,0,0.17,0,1.68,0,0,3
0,0,0.17,0,1.77,0.95,0.84,0.75,2.11,0.97,0,0,0.67,0,1.96,0.81,0.09,3
1.46,1.34,0.51,0.76,0.72,1.23,0,1.26,2.55,0,0.22,0.58,0,0,2.04,0,0.24,3
2.01,0,0,0,1.62,0.77,0,0.07,0.79,0.24,0.05,0,1.38,0.35,0.42,0,0,3
3.42,2.89,0,0.63,1.25,0,0,1.39,3.1,0.8,0,0,0.14,0,2.38,0.34,0,3
0,0,0,0.2,2.74,3.06,0,1.66,2.53,2.5,0,0.24,1.46,0.19,3.22,0.12,0.85,3
2.16,2.53,0.21,2.72,1.04,0.27,0,3.16,3.4,3.49,0,0,0.32,0,2.16,0,0,3
2.48,1.08,1.49,0.3,2.61,3.38,0,1.02,3.86,1.15,0,0,0.46,0,2.96,0.8,0,3
1.42,1.86,0,0,2.57,1.66,0.84,0.58,3.32,0.39,0.3,2.06,0,1.16,1.32,3.17,1.41,3
0,0,0.86,0,2.87,2.59,0,0.95,3.76,1.59,0,0,0,0.25,3.18,0.5,0,3
2.04,2.02,0,0,1.59,1.84,0.24,1.27,2.67,1.71,1.33,0.06,0,1.08,1.7,0,1.12,3
1.27,1.02,0.04,0,1.47,3.47,0.18,0.2,0.82,0.04,0,0,0.84,0,0.69,0.57,0,3
0,0,0,0,1.24,2.04,0.26,0.48,2.42,0.18,0,0,0.16,0,2.8,0.55,0,3
0,0,1.97,0,2.4,3.29,2.16,1.71,1.07,1.72,0.55,0.23,0.77,0.01,1.14,0.95,0,3
0.65,0.6,0.51,0.27,0.82,1.64,0.14,1.44,1.58,1.33,0,0,0,0,2.64,0.95,1.66,3
0.92,0,1.04,0.58,2.54,3.04,0.3,1.43,1.72,0.83,0.66,0,0.62,0,2.54,1.08,0.04,3
1.34,0.73,0,1.11,1.77,2.38,0,2.75,3.17,0.74,0,0,0,0,3.31,0.99,0,3
1.82,0.67,2.12,0,1.29,4.14,0,0.69,2.04,0.2,0,0,0.69,0,1.72,0.46,0,3
0.04,0,0,0.44,1.93,2.2,0,0.96,2.13,0.01,0.7,2,0,0.98,0.56,0.94,0,3
1.63,1.42,0,0,2.66,1.77,0,1.77,4.39,0.71,0,0.03,0.1,0.37,2.97,0.05,0.22,3
2.29,1.29,2.13,0.74,2.82,2.65,0.22,1.46,3.88,1.97,0,0,0.3,0,3.33,0.94,0,3
0.3,0,0.89,0,1.53,4.88,0.64,0.49,1.26,2.14,0,0,1.72,0.55,0.08,0,1.19,3
1.13,0,0.55,0,1.72,2.45,0,0,0.73,0.32,0.72,0,2.11,0.38,0.66,0.08,0,3
1.25,0.69,0,0,1.36,0.89,0,2.04,2.79,1.54,0.25,0.43,1.78,0.43,2.84,1.8,0.45,3
2.01,1.32,0.11,0.1,1.57,0.11,0,1.92,3.36,0.92,0,0,0.74,0,3.05,1.04,0,3
0.41,0,0.17,0,1.41,2.44,0,1.37,2.15,1.81,0,0,1.08,0,1.72,0.8,0,3
1.77,0.02,0.68,0,2.2,2.87,0.37,0.78,2.5,1.05,0,0,0.73,0,1.95,0,0.67,3
0.1,1,0.42,1.05,0,0,0,0.54,0.66,1.21,0.86,0.83,0,0.26,0.16,1.6,0.54,3
0,0,0,0,1.48,2.53,0.15,1.08,2.39,1.9,0,0,1.43,0.27,2.48,1.64,0.05,3
0.87,0,0.14,0,2.97,2.74,0.36,1.01,2.84,2.43,0.46,0,1.39,0.42,1.63,0,0,3
1.08,0,1.82,0,1.97,3.98,0.47,0.24,0.76,0.92,0.42,0,1.56,0,0.57,0.63,0,3
2.69,1.02,0.39,0.6,0.68,0,0,1.94,2.15,1.88,0,0,0,0,1.7,0,0,3
0.95,0.37,0.4,1.38,1.04,1.97,0,1.57,1.95,0.62,0,0,0,0.37,2.31,0.15,0,3
0.61,0,1.77,0,2.31,3.31,2.27,2.15,2.42,2.51,0,0,0,0.84,3.85,1.94,0,3
0.96,0.44,0,1.27,0.6,0,0,1.95,2.26,1.58,0,0.29,0.48,0,0.94,0.61,0,3
0.42,0,0,0.61,1,1.2,0.01,0.69,1.64,1.37,0,0,0.77,0,2.15,2.27,0,3
1.31,0.68,1.84,0.46,1.33,2.87,0,0,1.33,1.01,0,0,1.36,0.63,0.52,0.69,0,3
0.17,0,1.15,0,2.24,2.52,0,0.76,2.63,1.23,0,0,1.02,0.59,1.36,0.14,0.05,3
1.04,0,0.98,0,2.07,2.54,0.24,0.29,1.63,1.1,0.1,0.26,1.59,0.66,0.66,0.58,0.22,3
1.78,0,0.72,0.26,1.48,0.45,0,2.79,2.65,1.7,0,0,0.57,0,2.8,0,0.04,3
0.71,1.01,0,0,1.1,0.72,0.16,1.58,1.86,1.2,0,0,0,0,2.72,0,0,3
0,0,0,0,3.08,3.59,1.3,1.95,2.66,1.5,0,0,0,0,3.16,0.35,0.78,3
0.76,0.8,0,0,1.23,1.12,0.22,1.27,2.98,1.05,0,0,0.54,0.19,2.44,1.4,0,3
2,2.41,2.57,2.15,2.65,2.53,1.53,2.69,1.27,1.58,0,0.14,0,0.29,0.66,0.74,0,3
1.77,1.01,0.37,0.86,2.18,0,1.05,3.43,3.64,2.02,0,0,0,0,2.25,0,0.13,3
2.42,2.37,0.02,0,0.86,0.09,0.31,1.83,3.02,1.57,0,0,0,0,2.23,1.05,0.37,3
1.53,0.8,0,0.07,1.46,0,0,0.62,1.98,1.29,0,0,0.61,0,0.43,0.58,0,3
0,0,0,0,1.72,0.99,0.57,1.96,1.53,2.61,0,0,1.7,0,1.22,0,0,3
0.2,0,3.28,0,1.09,4.76,1.36,1.19,1.05,2.99,0.88,0.48,0.83,0.48,0.51,0.16,0.53,3
0,0,0,0.67,2.54,1.83,0,2.18,3.75,1.3,0,0,0,0.28,3.2,0,0,3
1.86,1.45,0,0,1.6,1.25,0.65,3.07,4.14,1.52,0,0,0,0,3.92,0.16,0,3
2.38,1.48,0.6,1.81,1.58,2.93,0,0.72,1.3,0.9,0,0,0,0,0.35,0.64,0,3
1.61,1.65,0.39,0,1.24,3.26,0,0.14,1.16,0.04,0,0,0,0,0.83,0.89,0,3
0,0,0.29,0,2.38,1.35,0,2.54,3.95,1.5,0,0.81,0,0.17,2.5,0.04,0,3
1.69,1.61,0,0.42,2.52,4.35,0.99,2.04,2.73,1.65,0,0,1.09,0,3.06,1.01,0,3
2.31,1.23,1.66,0.31,2.48,1.8,0,1.1,4.13,1.46,0,0,0,0,2.9,0.78,0,3
1.52,0.66,0.15,1.26,2.35,2.75,0.96,2.03,3.03,1.42,0,0,1.12,0.27,2.87,0,0,3
0,0,1.49,0,3.91,5,2.51,2.81,3.1,1.91,0.4,0,0.73,0.45,3.23,0.37,0,3
0.43,0.11,0.96,0.69,1.65,2.33,0.41,1.2,2.24,0.57,0,0,0,0,2.05,0.54,0,3
1.5,0.65,0,0.19,2.42,3.98,0.71,1.89,2.15,0.88,0.11,0,0.31,0,3.4,1.84,0,3
2.65,0.05,1.66,0.88,2.45,1.31,0,0,3.16,0.59,0,0,0,0,3.12,0,0,3
0,0,2.03,0,4.04,3.56,2.41,2.41,3.19,1.25,0.13,0.07,0.08,0,3.34,1.11,0,3
2.03,0.62,0.01,0,1.27,1.7,0,0.15,1.58,0.43,0,0,0.58,0,0.5,1.6,0,3
1.6,0.63,0,0.46,1.61,0,0,1.48,3.26,1.45,0,1.06,0.61,0.92,0.75,0,0,3
0,0,0,0.79,2.13,0.65,0,2.5,3.33,1.26,0,0,0,0.36,2.77,0,0,3
3.48,0.75,0,0.73,1.34,1.44,0,0.94,2.14,0,0.08,0,0,0.1,0.68,0.52,0,3
2.23,2.14,0.24,0,2.11,0.86,0,1.98,3.94,1.26,0,0,0.37,0.51,3.94,1.06,0.59,3
0.64,0.18,0.02,0.29,0.85,1.04,0,0.8,1.36,0,0.51,0,2.06,0,0.79,0.29,0.07,3
0.4,0,2.85,0,1.23,4.27,0.71,1.09,1.17,2.92,0.79,0.47,1.17,0.4,0.3,0,0.71,3
0,0,0,0,1.71,1.07,0.1,2.39,1.71,3,0.57,0,1.21,0,1.09,0,0,3
1.62,0.97,0,1.59,0.19,0,0,0.59,1.23,0.22,0.57,0.38,1.03,0,1.06,0.64,0,3
1.53,1.04,0,0.43,3.27,3.24,0.89,1.87,3.25,0.43,0.11,0,0.47,0,3.78,0.95,0,3
2.43,1.72,0,0.28,1.58,0,0,2,3.34,1.84,0.16,0.19,0.37,0,3.22,1.19,0.14,3
2.79,1.74,0,0.72,1.55,0.9,0,1.82,3.59,1.26,0.19,0,0.33,0,3.57,0.61,0.19,3
1.32,1.13,0,0.7,3.03,1.68,0.48,2.22,4.05,1.46,0,0,0,0.47,3.14,0.78,0,3
0,0,0,0.01,0,0.33,0,0,0,0,0,0,0,0,0,0.48,0,3
1.24,0.55,1.01,0,3,4.96,0.64,2.53,3.22,1.03,0,0,0.08,0,3.28,0.89,0.1,3
1.46,0.22,0,0.73,1.81,3.29,1.2,0.23,1.48,1.22,0,0,0.11,0,1.82,0.6,0.16,3
0.32,0,0,0,0.99,1.99,0,0.66,1.87,1.54,0,0,0,0,2.49,0.35,0,3
1.63,0.46,1.34,0,1.44,1.89,0.1,0,1.6,0.84,0,0,1.62,0.29,1.37,0.48,0,3
0.6,0,1.48,0,2.35,2.66,0,1.1,2.54,1.07,0,0,1.28,0.36,1.62,0,0.17,3
0.75,0,1.8,0,2.43,3.82,0.46,0,0.94,1.07,0.67,0,2.34,0.37,0.54,0.15,0.19,3
0,0.06,0.1,1.01,0.6,0.65,0.32,0.91,2.25,1.11,0,0.08,0,0,0.88,0.16,0,3
1.16,0,0.34,0.87,1.27,1.9,0,1.7,1.84,0,0,0,0,0.05,2.2,0,0,3
1.2,0.09,1.6,0.28,1.13,1.7,0.04,1.94,2.19,2.15,0,0,0,0.82,1.61,0.7,0.79,3
0.15,0,1.7,0.5,1.23,3.71,0,0.57,1.15,1.15,0,0,0.55,0,2.27,0.74,0.3,3
0.94,0,0.36,0.19,0.96,2.8,0,1.55,1.62,0.41,0,0,0,0,2.3,0.63,0,3
0.91,0.97,0.61,0.02,2.59,1.78,0.65,1.11,2.97,1.92,0,0,0.78,0.03,1.42,0,0,3
2.52,0.99,0.07,0,3.67,2.91,0.03,2.43,3.49,1.58,0.85,0,0.63,0,4.03,0,0.57,3
2.06,1.06,1.69,0.4,0.57,1.08,0.22,1.13,2,2.63,0,0,0,0,1.42,0.3,0.01,3
1.3,0.07,1.5,0.06,1.66,3.18,0.7,0,0.67,0.03,0.44,0,1.73,0,0.68,0.28,0.15,3
1.32,0.69,1.74,0.06,1.77,2.01,0.37,0,1.03,0.99,0.4,0.49,2.17,0,0.72,0,0,3
1.34,0,0,0.5,2.79,1.93,0.15,1.82,3.03,1.96,0,0,0,0,2.92,0,0,3
0,0,0.65,0,1.68,2.73,0.16,0.98,1.81,0.93,0,0,0.57,0.1,1.75,0,1.06,3
0.98,0.05,0.17,0,0.59,0.06,0,0.76,0.95,0.6,0,0,0,0.01,0,0.01,0,3
1.92,2.36,0,0.01,1.67,0.43,0.18,1.46,3.39,0.41,0,0,0,0,2.4,0,0,3
0.14,0.07,0,0,3.39,3.49,1.29,1.63,3.56,1.11,0,0,1.14,0.7,4.09,1.55,0.01,3
3.23,1.34,0.45,0,2.34,1.69,0,2.06,3.36,0.99,0,0.38,0.99,0,2.57,0,0,3
3.37,0.77,0,1.84,1.29,0,0,1.89,2.83,0.07,0.11,0,0.07,0,3.02,0.01,0,3
1.8,0.01,0,0.51,1.67,3.28,0,0.41,1.95,1.95,0,0,0.76,0,0.28,0,0,3
1.62,0,3.23,0,1.05,3.51,0.75,1.35,1.45,3.1,0.71,0.53,0.95,0.32,0.37,0,0.77,3
0,0,0,0,1.21,0,0,1.33,2.05,2.01,0,0,0.25,0,0.07,0,0,3
0,0,0,0,3.29,2.84,0,1.47,3.48,1.36,0,0,0,0.3,2.93,1.45,0,3
1.55,1.02,0.63,0,1.35,2.57,0,0.72,1.37,0.73,0,0,0.57,0,0.63,0.85,0,3
2.15,1.07,0.74,0,1.29,3.15,0,1.04,1.45,0.47,0,0,0,0,0.77,1.68,0,3
0.24,0,0,0.61,1.89,1.82,0,0.54,2.48,1.45,0,0,0.67,0,2.47,0,0,3
3.63,1.49,1.88,1.46,1.34,1.24,0,0.04,3.19,0.66,0,0,0.06,0,2.69,0,0,3
0.38,0,0,0,2.1,2.23,0,1.37,3.51,0.96,0,0,0,0.49,2.63,0,0,3
1.33,2.03,0.92,0,0.01,2,0.06,1.59,0.39,0,0.29,0,0.37,0,1.09,1.54,0.09,3
0.22,0,0.45,0,2.09,3.12,0.26,0.09,1.57,0.59,0.18,0,0,0,1.47,0,0.09,3
2.34,1.96,0,1.72,2.42,1,0,1.83,3.72,3.09,0,0,0.38,0.07,2.53,0.83,0,3
2.09,1.1,0.5,0,1.51,3.45,0,1.62,1.46,1.55,0,0.4,1.09,0,1.24,1.71,0.01,3
0,0,0.76,0.34,3.07,2.1,0.35,1.38,3.81,2.17,0,0,0,0,2.85,0.21,0,3
1.08,1.05,0,0.59,2.35,0.21,0,1.21,3.12,1.64,0,0,0,0,2.47,0.95,0,3
2.05,1.26,1.14,0,1.79,3.28,0,1.6,2.47,1.98,0,1.06,2.01,0.12,2.16,1.41,0,3
0,0,0,0.19,0.27,0.14,0.3,0.35,0,0.64,0.46,0.19,0.33,0,0.45,0.55,0,3
0.06,0,3.56,0,1.07,4.47,1.31,1.19,1.17,2.83,0.5,0.19,0.8,0.52,0.22,0,0.15,3
1.46,0,1.92,0,1.52,3.57,1.37,0.84,1.49,2.03,0.01,0,0.66,0.09,1,0,1.07,3
1.05,1.37,0,1.09,2.9,0.87,0.66,2.74,4.03,1.22,0,0,0,0,1.96,0,0,3
1.34,1.22,0.09,0,2,1.3,0.32,2.01,3.22,1.12,0.25,0,0,0,3.12,1.12,0.15,3
0.42,0.75,0,0,1.73,1.24,0,1.42,3.12,1.19,0.22,0,0.43,0.35,2.94,1.14,1.21,3
0.7,0,0.46,0,3.62,3.52,0.9,3.38,4.03,1.33,0.04,0.3,0.4,0.63,3.27,1.11,0,3
0.43,0.47,0,0,0,0,0,0.32,0,0.11,0,0.39,0,0.3,0,0.69,0.06,3
1.46,1.37,0.46,1.72,0,0.28,0,0,1.13,1.99,0,0,0,0,0,0.05,0,3
0,0,0,0.74,0.89,1.14,0.53,1.68,1.34,1.17,0.05,0,0,0,2.15,1.78,0,3
0.3,0,0,0.3,0.56,1.23,0,0.99,2.28,0.27,0.51,0,0,0,2.49,0,0,3
1.96,0.82,1.17,0,1.25,2.71,0.01,0,0.67,0,0.41,0.05,1.16,0,1.07,0.2,0,3
1.37,0.07,1.08,0.42,1.14,1.35,0,0,0.84,1.24,0.62,0.44,2.8,0.62,0.51,0,0.24,3
0.88,1.05,0,0,3.47,3.98,0.27,2.85,3.03,2.31,1.06,0,0.05,0,3.54,0.25,1.02,3
1.11,0.73,0,1.69,1.09,1.46,0.03,1.31,2.33,1.91,0,0,0,0,2.48,0,0,3
1.08,0.11,1.14,0.14,1.2,1.64,0.32,2.29,2.52,2.36,0,0,0,0.37,2.66,1.56,0.68,3
0.47,0,0,0,3.49,3.45,0.1,1.25,2.77,1.31,0.15,0.4,1.05,1.16,0.93,0,0,3
0.36,0.11,0.03,0,2.41,3.15,0.17,0.36,2.4,2.18,0.5,0,1.75,0.76,1.12,0,0,3
2.03,0.73,0.43,1.07,1.58,1.63,0,2.1,2.91,1.21,0,0.15,0.79,0,2.42,0,0,3
0.58,0,0.13,0.66,1.66,2.55,0.41,1.15,2.62,2.57,0.19,0,0.13,1.15,3.22,2.12,0,3
0.4,0,0.38,0.42,1.51,2.43,0,1.43,2.33,1.4,0,0,0.13,0,2.24,0.14,0.27,3
1.08,0.41,0,0.83,1.44,1.73,0,0.74,2.71,1.21,0,0,0.82,0,1.79,0,0,3
2.45,0.5,0.84,0,1.36,3.23,0.12,0.94,0.68,0.02,1.54,0.63,1.68,0,0.56,0,0,3
0.57,0,1.43,0,2.68,2.73,0.41,1.51,3.23,1.28,0,0,0.91,0.46,2.89,0.94,0.45,3
0,0,0,0,2.22,1.09,0.52,1.44,2.27,0,0.08,0,1.13,0,2.01,0.68,1.1,3
0,0,0.04,0,3.1,3.66,0.95,2.37,2.57,2.57,0.52,0,1.46,0.14,2.57,0,0.5,3
1.69,1.21,1.06,1.19,0,3.16,0,0,1.4,0.8,0,0,0.17,0,1.03,0.19,0,3
1.77,0.26,1.11,0.11,1.59,1.93,0.07,0,0.93,0.57,0.95,0,2.17,0.23,0.43,0,0,3
1.08,0.35,0,0,2.81,2.29,0.14,2.21,3.72,1.16,0,0.52,0,0.52,2.86,0.69,0,3
2.79,1.18,0,1.34,0.61,0,0,0,2.42,0,0.02,0,0.12,0,1.63,0.35,0,3
0.6,0.88,0,0,1.38,1.35,0,0.99,2.88,0.4,0.49,0,0.45,0,2.63,0.44,0.97,3
0.83,0.5,0.12,0,3.27,3.01,0.64,2,3.57,0.53,0.38,0,0.54,0.34,3.05,0.59,0.14,3
1.68,0.62,1.72,1.14,1.98,2.87,0,0.12,3.04,0.63,0,0,0.43,0.12,2.69,0.85,0,3
0.38,0,3.58,0,0.99,4.45,1.13,1.22,1.16,2.74,0.96,0.68,1.27,0.39,0.26,0,0.71,3
2.34,1.32,0,1.07,2.64,2.1,0,2.41,4.06,0.89,0,0.22,0,0,3,0,0.41,3
1.74,1.61,0.4,0.1,1.71,4.25,0,0.3,1.17,0,0,0,0,0,0.52,1.57,0,3
0.52,0,0.62,0.04,2.42,3.14,0,0.94,2.47,0.23,0,0,0.62,0.3,1.28,0.16,0,3
0.75,0,0,0,2.88,0.41,0,1.78,3.73,2.18,0,0.27,0,0,1.5,0,0,3
1.48,1.12,0.55,0,2.19,2.96,0,0.79,1.96,0.94,0,0,0.29,0,1.07,1.48,0,3
1.77,0.35,0.02,0.75,1.51,3.59,1.45,2.03,0.65,1.17,0.8,0,0,0.09,1.3,1.16,0.28,3
0.74,0,1.5,0,0.7,0.82,0.44,0,1.29,1.24,0,0.08,0.04,0,0,0,0,3
1.15,0,0,0,4.53,3.4,1.67,3.24,3.59,0.17,0,0,0,0,3.72,0,0,3
0,0,0,1.49,0.26,1.61,0,1.36,2.16,0.14,0,0,0,0,2.48,1.2,0,3
1.1,0.35,0,0.11,2.82,0.54,0,1.43,3.5,1.51,0,0,0,0,1.81,0.36,0,3
2.04,1.66,0.67,0,1.3,2.77,0,0.76,1.57,0.92,0,0,0.27,0,0.89,1.27,0,3
2.43,1.76,1.24,0,1.11,2.77,0,1.4,1.81,0.36,0,0.47,0.37,0,0.99,0.8,0,3
0.1,0,0.11,0.4,2.39,1.39,0,2.63,3.4,0.28,0.1,0.17,0,0.27,2.18,0,0,3
0.93,0.51,0.02,0.7,0,0,0,0,1.03,1.83,0,0,0.6,0.15,0,0,0,3
1.84,2.26,0.18,0,2.28,1.66,0,2.34,4.51,2.71,0,0,0,0.14,3.7,0.72,0.38,3
0,0,0.11,0,0.31,0,0,0,0.5,1.7,0,0.7,1.14,0,0,0,0,3
0.77,0,2.71,0,0.94,4.35,0.53,0.79,1.31,2.59,0.83,0.57,1.06,0.44,0.17,0,0.93,3
1.59,0.39,1.87,0.4,2.32,3.36,0,0.83,3.69,0.59,0,0,0,0,2.65,0.53,0,3
0.54,0,0,0,1.24,0.42,0,0.89,2.72,0.49,0.06,0,0.75,0,2.38,0.85,0.63,3
0.87,0.5,0,0,3.54,2.54,1.09,2.56,3.56,1.27,0.31,0,1.06,0.47,3.15,2.17,0.16,3
0.35,0,0,0.19,1.75,1.7,0.51,0.59,1.54,1.07,1.07,0.51,1.53,1.05,0.34,0,0,3
2.17,1.8,0,0.24,1.26,0.68,0,2.07,2.77,0.74,0,0,0,0,2.69,0.1,0.4,3
1.85,0.13,1.06,0,2.56,3.1,0.41,0.41,0.93,0.54,1.07,0.4,2.52,0,0.88,0,0.29,3
0,0,0,0.12,0.89,0,0,0.91,2.12,1.46,0,0,1.11,0,2.05,0,0,3
0.99,1.03,0,0,2.19,2.74,1.7,2.05,2.55,1.64,0.17,0,0,0,1.82,0.86,0.46,3
0,0,0.01,0,1.82,4.32,0.89,1.16,2.53,1.3,0,0,0.48,0.23,2.64,0.42,0.42,3
1.62,0.21,1.49,0,2.08,2.34,0,1.19,2.15,1.58,0.05,0,2.1,0.45,1.85,0.58,0.04,3
1.41,0,1.66,0,1.66,2.93,0.28,0.04,0.48,0.29,0.32,0,1.93,0.33,0.45,0.27,0.05,3
0.31,0,0,1.67,1.13,2.22,0,1.92,1.91,1.05,0,0,0,0,2.11,0.66,0.21,3
0.91,0,0.03,1.01,1.15,2.7,0,1,1.9,1.39,0,0,0.94,0,1.18,0,0,3
0.3,0,0,1.83,1.39,0.72,0,1.31,2.29,1,0,0,0.88,0,1.75,0.49,0,3
1,0.08,0,0.64,0,1.19,0,0.6,0.93,1.46,0.01,0.04,0.26,0.3,0,0,0,3
1.07,1.06,0,0.72,1.99,2.4,0.23,0.33,2.37,2.6,0.56,0.06,2.13,0.5,1,0,0,3
0.4,0.29,0,2.02,1.52,3.08,0,0.08,1.62,1.2,0,0,0.93,0,0.94,1.07,0,3
0.73,0,0,0.68,1.53,0.38,0.12,1.47,2.66,0.94,0,0,0,0,2.38,0,0,3
0,0,0,0.5,1.71,2.6,0.28,1.55,2.87,1.89,0.21,0,0.67,0.3,3.29,2.47,0.29,3
0,0,0.33,0.97,1.61,1.32,0.56,1.32,2.62,1.21,0,0,0.55,0,2.11,0.07,0,3
0.63,0,0.09,0.02,2.15,1.18,0,0,2.29,0.83,0,0,1.27,0.47,1.65,0.67,0,3
0.88,0.17,1.62,0.11,1.19,2.09,0.04,0,0.05,0,0.34,0,1.28,0.13,0.77,0.71,0.1,3
0.14,0,0,0,2.01,1.79,0.51,1.33,2.67,1.18,0.05,0,0.93,0,2.7,0,1.26,3
1.74,0.52,2.98,1.11,0,1.98,0,0,0.14,0,0,0,0.58,0,0,0.04,0,3
1.82,0.79,0.34,0,2.73,2.66,0.53,2.2,4.04,1.26,0,0,0.41,0.02,2.66,0,0,3
2.25,1.79,0,0,1.12,0.42,0,1.46,2.73,0.67,0,0,0.02,0,2.62,0.76,0,3
1.29,1.13,0,0.02,1.11,0,0.8,2.3,2.61,2.13,0,0,0,0,2.43,1.25,0,3
